author,editor,format_type,print_date,day_of_week_name,day_of_week_integer,publish_type,puzzle_id,title,version,percent_filled,solved,star,solving_seconds
Emily Rourke,Will Shortz,Normal,2025-02-10,Monday,1,Daily,22560,,0,100,True,,797
Paul Coulter,Will Shortz,Normal,2025-02-11,Tuesday,2,Daily,22430,,0,100,True,,1262
Philip Koski,Will Shortz,Normal,2025-02-12,Wednesday,3,Daily,22412,,0,22,False,,303
Jem Burch,Will Shortz,Normal,2025-02-13,Thursday,4,Daily,22554,,0,0,False,,
Sarah Sinclair,Will Shortz,Normal,2025-02-14,Friday,5,Daily,22553,,0,0,False,,
David P. Williams,Will Shortz,Normal,2025-02-15,Saturday,6,Daily,22551,,0,0,False,,
John Kugelman,Will Shortz,Normal,2025-02-16,Sunday,0,Daily,22550,Square to Begin,0,0,False,,
Kate Hawkins and Erica Hsiung Wojcik,Will Shortz,Normal,2025-02-17,Monday,1,Daily,22429,,0,100,True,,1058
Erik Agard,Will Shortz,Normal,2025-02-18,Tuesday,2,Daily,22471,,0,0,False,,
Joe Deeney,Will Shortz,Normal,2025-02-19,Wednesday,3,Daily,22472,,0,0,False,,
Peter Gorman,Will Shortz,Normal,2025-02-20,Thursday,4,Daily,22562,,0,0,False,,
Colin Adams,Will Shortz,Normal,2025-02-21,Friday,5,Daily,22564,,0,0,False,,
Rose Conlon,Will Shortz,Normal,2025-02-22,Saturday,6,Daily,22555,,0,0,False,,
Daniel Grinberg and Rafael Musa,Will Shortz,Normal,2025-02-23,Sunday,0,Daily,22565,In the Rearview,0,0,False,,
Rena Cohen,Will Shortz,Normal,2025-02-24,Monday,1,Daily,22473,,0,100,True,Gold,627
Greg Snitkin,Will Shortz,Normal,2025-02-25,Tuesday,2,Daily,22474,,0,100,True,Gold,849
Dan Caprera,Will Shortz,Normal,2025-02-26,Wednesday,3,Daily,22475,,0,100,True,,1647
David Steinberg,Will Shortz,Normal,2025-02-27,Thursday,4,Daily,22461,,0,0,False,,
Michael Lieberman,Will Shortz,Normal,2025-02-28,Friday,5,Daily,22566,,0,0,False,,
Ryan Judge,Will Shortz,Normal,2025-03-01,Saturday,6,Daily,22586,,0,0,False,,
Adam Wagner,Will Shortz,Normal,2025-03-02,Sunday,0,Daily,22569,Rainbow Connection,0,0,False,,
Harrison Walden,Will Shortz,Normal,2025-03-03,Monday,1,Daily,22607,,0,100,True,,480
Hanh Huynh,Will Shortz,Normal,2025-03-04,Tuesday,2,Daily,22588,,0,100,True,Gold,598
Rebecca Goldstein,Will Shortz,Normal,2025-03-05,Wednesday,3,Daily,22587,,0,100,True,,1699
Kiran Pandey,Will Shortz,Normal,2025-03-06,Thursday,4,Daily,22567,,0,51,False,,664
Malaika Handa,Will Shortz,Normal,2025-03-07,Friday,5,Daily,22577,,0,0,False,,
Joe Deeney,Will Shortz,Normal,2025-03-08,Saturday,6,Daily,22578,,0,0,False,,
Michael Schlossberg,Will Shortz,Normal,2025-03-09,Sunday,0,Daily,22590,Extra! Extra!,0,0,False,,
Patti Varol,Will Shortz,Normal,2025-03-10,Monday,1,Daily,22591,,0,100,True,,934
Jared Cappel,Will Shortz,Normal,2025-03-11,Tuesday,2,Daily,22589,,0,100,True,,1370
Chandi Deitmer and Kate Hawkins,Will Shortz,Normal,2025-03-12,Wednesday,3,Daily,22592,,0,100,True,,2000
Rich Proulx and Simeon Seigel,Will Shortz,Normal,2025-03-13,Thursday,4,Daily,22604,,0,100,True,,2018
Brandon Koppy,Will Shortz,Normal,2025-03-14,Friday,5,Daily,22593,,0,0,False,,1
Ryan McCarty,Will Shortz,Normal,2025-03-15,Saturday,6,Daily,22605,,0,0,False,,
Paul Coulter,Will Shortz,Normal,2025-03-16,Sunday,0,Daily,22603,Have It Both Ways,0,0,False,,
Kathy Lowden,Will Shortz,Normal,2025-03-17,Monday,1,Daily,22653,,0,100,True,,1121
Larry Snyder and Jonathan Kaufman,Will Shortz,Normal,2025-03-18,Tuesday,2,Daily,22606,,0,100,True,,970
Evan Park and Jeffrey Martinovic,Will Shortz,Normal,2025-03-19,Wednesday,3,Daily,22627,,0,100,True,,1205
Daniel Grinberg,Will Shortz,Normal,2025-03-20,Thursday,4,Daily,22625,,0,0,False,,
Boaz Moser and Jacob Reed,Will Shortz,Normal,2025-03-21,Friday,5,Daily,22622,,0,0,False,,
Katie Hoody,Will Shortz,Normal,2025-03-22,Saturday,6,Daily,22654,,0,0,False,,
Andrew Colin Kirk,Will Shortz,Normal,2025-03-23,Sunday,0,Daily,22636,Where'd You Go?,0,0,False,,
Victor Schmitt,Will Shortz,Normal,2025-03-24,Monday,1,Daily,22568,,0,100,True,Gold,628
Bob Benson,Will Shortz,Normal,2025-03-25,Tuesday,2,Daily,22672,,0,100,True,Gold,1693
Nathan Hale,Will Shortz,Normal,2025-03-26,Wednesday,3,Daily,22673,,0,100,True,Gold,2116
Brad Lively,Will Shortz,Normal,2025-03-27,Thursday,4,Daily,22646,,0,100,True,Gold,3899
Zhouqin Burnikel,Will Shortz,Normal,2025-03-28,Friday,5,Daily,22624,,0,100,True,,472
Christina Iverson and Jacob McDermott,Will Shortz,Normal,2025-03-29,Saturday,6,Daily,22674,,0,0,False,,32
Simeon Seigel,Will Shortz,Normal,2025-03-30,Sunday,0,Daily,22652,Mark My Words,0,0,False,,
Ryan Mathiason,Will Shortz,Normal,2025-03-31,Monday,1,Daily,22675,,0,100,True,Gold,819
Sande Milton,Will Shortz,Normal,2025-04-01,Tuesday,2,Daily,22676,,0,100,True,Gold,910
Daniel Bodily,Will Shortz,Normal,2025-04-02,Wednesday,3,Daily,22677,,0,100,True,,1807
Hanh Huynh,Will Shortz,Normal,2025-04-03,Thursday,4,Daily,22664,,0,100,True,,3108
Karen Steinberg,Will Shortz,Normal,2025-04-04,Friday,5,Daily,22651,,0,0,False,,
Rafael Musa,Will Shortz,Normal,2025-04-05,Saturday,6,Daily,22663,,0,0,False,,
Kareem Ayas,Will Shortz,Normal,2025-04-06,Sunday,0,Daily,22669,Course Correction,0,0,False,,
Jeffrey Lease and Jeff Chen,Will Shortz,Normal,2025-04-07,Monday,1,Daily,22688,,0,100,True,Gold,575
Barbara Lin,Will Shortz,Normal,2025-04-08,Tuesday,2,Daily,22689,,0,100,True,,1483
Aidan Deshong and Oren Hartstein,Will Shortz,Normal,2025-04-09,Wednesday,3,Daily,22671,,0,54,False,,1129
Adam Wagner,Will Shortz,Normal,2025-04-10,Thursday,4,Daily,22670,,0,0,False,,
Jesse Guzman,Will Shortz,Normal,2025-04-11,Friday,5,Daily,22691,,0,0,False,,
Jesse Cohn,Will Shortz,Normal,2025-04-12,Saturday,6,Daily,22695,,0,0,False,,
John Kugelman,Will Shortz,Normal,2025-04-13,Sunday,0,Daily,22679,Both Sides Now,0,0,False,,
Stacy Cooper and Ken Cohen,Will Shortz,Normal,2025-04-14,Monday,1,Daily,22696,,0,100,True,Gold,830
Per Bykodorov,Will Shortz,Normal,2025-04-15,Tuesday,2,Daily,22678,,0,100,True,,1676
Kathy Bloomer,Will Shortz,Normal,2025-04-16,Wednesday,3,Daily,22687,,0,29,False,,301
Ilan Kolkowitz and Shimon Kolkowitz,Will Shortz,Normal,2025-04-17,Thursday,4,Daily,22697,,0,0,False,,
Greg Snitkin and Glenn Davis,Will Shortz,Normal,2025-04-18,Friday,5,Daily,22681,,0,0,False,,
Alex Tomlinson,Will Shortz,Normal,2025-04-19,Saturday,6,Daily,22698,,0,0,False,,
Victor Schmitt and Tracy Bennett,Will Shortz,Normal,2025-04-20,Sunday,0,Daily,22692,Double Vision,0,0,False,,
Thomas van Geel,Will Shortz,Normal,2025-04-21,Monday,1,Daily,22726,,0,0,False,,
Alex Eaton-Salners,Will Shortz,Normal,2025-04-22,Tuesday,2,Daily,22700,,0,0,False,,
Brandon Koppy,Will Shortz,Normal,2025-04-23,Wednesday,3,Daily,22727,,0,0,False,,
Kathleen Duncan,Will Shortz,Normal,2025-04-24,Thursday,4,Daily,22725,,0,0,False,,
Adrian Johnson,Will Shortz,Normal,2025-04-25,Friday,5,Daily,22733,,0,0,False,,
Sarah Sinclair and Rafael Musa,Will Shortz,Normal,2025-04-26,Saturday,6,Daily,22711,,0,0,False,,
Jacob Reed,Will Shortz,Normal,2025-04-27,Sunday,0,Daily,22704,Numbers Game,0,0,False,,
Sue Fracker,Will Shortz,Normal,2025-04-28,Monday,1,Daily,22699,,0,100,True,,1055
Gene Louise De Vera,Will Shortz,Normal,2025-04-29,Tuesday,2,Daily,22709,,0,100,True,,1192
Adam Vincent,Will Shortz,Normal,2025-04-30,Wednesday,3,Daily,22748,,0,0,False,,
Aidan Deshong and Adam Levav,Will Shortz,Normal,2025-05-01,Thursday,4,Daily,22764,,0,0,False,,
Robyn Weintraub,Will Shortz,Normal,2025-05-02,Friday,5,Daily,22750,,0,0,False,,
Michael Lieberman,Will Shortz,Normal,2025-05-03,Saturday,6,Daily,22724,,0,0,False,,
Brandon Koppy,Will Shortz,Normal,2025-05-04,Sunday,0,Daily,22768,Force Play,0,0,False,,
Eric Rollfing,Will Shortz,Normal,2025-05-05,Monday,1,Daily,22758,,0,100,True,Gold,523
Enrique Henestroza Anguiano,Will Shortz,Normal,2025-05-06,Tuesday,2,Daily,22763,,0,100,True,Gold,1524
Tom McCoy,Will Shortz,Normal,2025-05-07,Wednesday,3,Daily,22761,,0,72,False,,930
Dan Caprera,Will Shortz,Normal,2025-05-08,Thursday,4,Daily,22742,,0,0,False,,
Willa Angel Chen Miller and Erik Agard,Will Shortz,Normal,2025-05-09,Friday,5,Daily,22743,,0,0,False,,
Shaun Phillips,Will Shortz,Normal,2025-05-10,Saturday,6,Daily,22762,,0,0,False,,
Brendan Emmett Quigley,Will Shortz,Normal,2025-05-11,Sunday,0,Daily,22746,Power Grid,0,0,False,,
Christina Iverson,Will Shortz,Normal,2025-05-12,Monday,1,Daily,22795,,0,100,True,Gold,687
Joe Rodini,Will Shortz,Normal,2025-05-13,Tuesday,2,Daily,22747,,0,100,True,,748
Rebecca Goldstein and Adam Wagner,Will Shortz,Normal,2025-05-14,Wednesday,3,Daily,22796,,0,12,False,,117
Simeon Seigel,Will Shortz,Normal,2025-05-15,Thursday,4,Daily,22749,,0,0,False,,
August Lee-Kovach,Will Shortz,Normal,2025-05-16,Friday,5,Daily,22756,,0,0,False,,
Ryan Judge,Will Shortz,Normal,2025-05-17,Saturday,6,Daily,22760,,0,0,False,,
Garrett Chalfin,Will Shortz,Normal,2025-05-18,Sunday,0,Daily,22757,Halving the Last Word,0,0,False,,
Kiran Pandey,Will Shortz,Normal,2025-05-19,Monday,1,Daily,22797,,0,100,True,Gold,570
Rena Cohen,Will Shortz,Normal,2025-05-20,Tuesday,2,Daily,22745,,0,100,True,Gold,1178
Ilana Levene and Scott Hogan,Will Shortz,Normal,2025-05-21,Wednesday,3,Daily,22789,,0,100,True,,1864
David J. Kahn,Will Shortz,Normal,2025-05-22,Thursday,4,Daily,22798,,0,0,False,,
Kate Hawkins,Will Shortz,Normal,2025-05-23,Friday,5,Daily,22774,,0,0,False,,
Gene Louise De Vera,Will Shortz,Normal,2025-05-24,Saturday,6,Daily,22744,,0,0,False,,
Dylan Schiff,Will Shortz,Normal,2025-05-25,Sunday,0,Daily,22781,Travel Bug,0,0,False,,
Ari Halpern,Will Shortz,Normal,2025-05-26,Monday,1,Daily,22775,,0,100,True,Gold,694
Ginny Too,Will Shortz,Normal,2025-05-27,Tuesday,2,Daily,22819,,0,100,True,Gold,1384
Peter A. Collins,Will Shortz,Normal,2025-05-28,Wednesday,3,Daily,22809,,0,44,False,,929
John Kugelman,Will Shortz,Normal,2025-05-29,Thursday,4,Daily,22820,,0,0,False,,
Rafael Musa,Will Shortz,Normal,2025-05-30,Friday,5,Daily,22810,,0,0,False,,
Adam Aaronson and Ricky Cruz,Will Shortz,Normal,2025-05-31,Saturday,6,Daily,22815,,0,0,False,,
Sam Brody,Will Shortz,Normal,2025-06-01,Sunday,0,Daily,22732,Making Arrangements,0,0,False,,
Anthony V. Grubb,Will Shortz,Normal,2025-06-02,Monday,1,Daily,22813,,0,100,True,Gold,558
Boaz Moser,Will Shortz,Normal,2025-06-03,Tuesday,2,Daily,22834,,0,100,True,,1288
Danna Rosenberg,Will Shortz,Normal,2025-06-04,Wednesday,3,Daily,22814,,0,100,True,,2391
Timothy Gaetz,Will Shortz,Normal,2025-06-05,Thursday,4,Daily,22835,,0,0,False,,
Adrian Johnson,Will Shortz,Normal,2025-06-06,Friday,5,Daily,22836,,0,0,False,,
Blake Slonecker,Will Shortz,Normal,2025-06-07,Saturday,6,Daily,22837,,0,0,False,,
John Kugelman,Will Shortz,Normal,2025-06-08,Sunday,0,Daily,22808,Meeting Their Match,0,0,False,,
Aimee Lucido,Will Shortz,Normal,2025-06-09,Monday,1,Daily,22881,,0,100,True,Gold,754
Zachary David Levy,Will Shortz,Normal,2025-06-10,Tuesday,2,Daily,22859,,0,100,True,,1892
Sam Koperwas and Jeff Chen,Will Shortz,Normal,2025-06-11,Wednesday,3,Daily,22845,,0,100,True,,2313
Daniel Bodily,Will Shortz,Normal,2025-06-12,Thursday,4,Daily,22852,,0,100,True,,377
Evan Mulvihill,Will Shortz,Normal,2025-06-13,Friday,5,Daily,22860,,0,0,False,,
Barbara Lin,Will Shortz,Normal,2025-06-14,Saturday,6,Daily,22861,,0,0,False,,
Adam Wagner and Rebecca Goldstein,Will Shortz,Normal,2025-06-15,Sunday,0,Daily,22816,Tossing and Turning,0,0,False,,
Jill Rafaloff and Michelle Sontarp,Will Shortz,Normal,2025-06-16,Monday,1,Daily,22886,,0,100,True,Gold,560
Tarun Krishnamurthy,Will Shortz,Normal,2025-06-17,Tuesday,2,Daily,22882,,0,100,True,Gold,966
Eli Cotham,Will Shortz,Normal,2025-06-18,Wednesday,3,Daily,22880,,0,100,True,,2020
Hannah Slovut-Einertson,Will Shortz,Normal,2025-06-19,Thursday,4,Daily,22883,,0,100,True,,2264
Adrianne Baik,Will Shortz,Normal,2025-06-20,Friday,5,Daily,22853,,0,0,False,,
Christina Iverson and Doug Peterson,Will Shortz,Normal,2025-06-21,Saturday,6,Daily,22884,,0,0,False,,
Ruth Bloomfield Margolin and Hannah Margolin,Will Shortz,Normal,2025-06-22,Sunday,0,Daily,22892,Bringing a Plus One,0,0,False,,
Zhouqin Burnikel,Will Shortz,Normal,2025-06-23,Monday,1,Daily,22895,,0,100,True,Gold,1152
Ingrid Steffensen,Will Shortz,Normal,2025-06-24,Tuesday,2,Daily,22849,,0,100,True,Gold,1527
Ben Zimmer and Zach Sherwin,Will Shortz,Normal,2025-06-25,Wednesday,3,Daily,22896,,0,100,True,,2863
Simeon Seigel,Will Shortz,Normal,2025-06-26,Thursday,4,Daily,22894,,0,0,False,,
Carolyn Davies Lynch,Will Shortz,Normal,2025-06-27,Friday,5,Daily,22893,,0,0,False,,
Jesse Guzman,Will Shortz,Normal,2025-06-28,Saturday,6,Daily,22887,,0,0,False,,
Mike Hobin,Will Shortz,Normal,2025-06-29,Sunday,0,Daily,22840,All-In-Clue-sive,0,0,False,,
Dena R. Verkuil and Andrea Carla Michaels,Will Shortz,Normal,2025-06-30,Monday,1,Daily,22914,,0,100,True,Gold,455
Adam Aaronson and Michael Garbus,Will Shortz,Normal,2025-07-01,Tuesday,2,Daily,22913,,0,100,True,Gold,713
Dan Caprera,Will Shortz,Normal,2025-07-02,Wednesday,3,Daily,22911,,0,100,True,Gold,2599
Adam Wagner,Will Shortz,Normal,2025-07-03,Thursday,4,Daily,22909,,0,100,True,Gold,2480
Colin Adams,Will Shortz,Normal,2025-07-04,Friday,5,Daily,22912,,0,100,True,Gold,1379
Tracy Bennett,Will Shortz,Normal,2025-07-05,Saturday,6,Daily,22910,,0,36,False,,546
Zhou Zhang and Kevin Curry,Will Shortz,Normal,2025-07-06,Sunday,0,Daily,22885,Escape Room,0,0,False,,
Daniel Raymon,Will Shortz,Normal,2025-07-07,Monday,1,Daily,22924,,0,100,True,,1124
Jesse Guzman,Will Shortz,Normal,2025-07-08,Tuesday,2,Daily,22925,,0,100,True,Gold,1046
Desirée Penner and Jeff Sinnock,Will Shortz,Normal,2025-07-09,Wednesday,3,Daily,22928,,0,100,True,,1437
Emily Biegas and Sala Wanetick,Will Shortz,Normal,2025-07-10,Thursday,4,Daily,22945,,0,100,True,Gold,1633
James McCarron,Will Shortz,Normal,2025-07-11,Friday,5,Daily,22929,,0,0,False,,
Katie Hoody,Will Shortz,Normal,2025-07-12,Saturday,6,Daily,22931,,0,0,False,,
Brandon Koppy,Will Shortz,Normal,2025-07-13,Sunday,0,Daily,22930,Tunnel Vision,0,0,False,,
Christina Iverson,Will Shortz,Normal,2025-07-14,Monday,1,Daily,22946,,0,100,True,Gold,836
Daniel Britt,Will Shortz,Normal,2025-07-15,Tuesday,2,Daily,22952,,0,100,True,,1141
Jasin Cekinmez,Will Shortz,Normal,2025-07-16,Wednesday,3,Daily,22926,,0,100,True,,1816
Sam Brody,Will Shortz,Normal,2025-07-17,Thursday,4,Daily,22947,,0,0,False,,
Kelly Morenus,Will Shortz,Normal,2025-07-18,Friday,5,Daily,22954,,0,0,False,,
Erik Agard,Will Shortz,Normal,2025-07-19,Saturday,6,Daily,22923,,0,0,False,,
Michael Schlossberg,Will Shortz,Normal,2025-07-20,Sunday,0,Daily,22927,Ten Point Spread,0,0,False,,
Katy Steinmetz and Rich Katz,Will Shortz,Normal,2025-07-21,Monday,1,Daily,22984,,0,100,True,,479
Jeremy Newton,Will Shortz,Normal,2025-07-22,Tuesday,2,Daily,22985,,0,100,True,,841
Joseph Gangi,Will Shortz,Normal,2025-07-23,Wednesday,3,Daily,22951,,0,100,True,Gold,1289
Ginny Too,Will Shortz,Normal,2025-07-24,Thursday,4,Daily,22949,,0,100,True,Gold,2230
Fritz Juhnke,Will Shortz,Normal,2025-07-25,Friday,5,Daily,22953,,0,0,False,,
Adam Levav,Will Shortz,Normal,2025-07-26,Saturday,6,Daily,22965,,0,0,False,,
John Kugelman,Will Shortz,Normal,2025-07-27,Sunday,0,Daily,22986,Arranged Marriages,0,0,False,,
Brian Callahan,Will Shortz,Normal,2025-07-28,Monday,1,Daily,23001,,0,100,True,Gold,595
Peter Gorman,Will Shortz,Normal,2025-07-29,Tuesday,2,Daily,22983,,0,100,True,Gold,1078
Thomas Byrne and Daniel Bodily,Will Shortz,Normal,2025-07-30,Wednesday,3,Daily,22987,,0,100,True,Gold,1386
Alexander Liebeskind,Will Shortz,Normal,2025-07-31,Thursday,4,Daily,22990,,0,100,True,Gold,2719
Abigail Martin,Will Shortz,Normal,2025-08-01,Friday,5,Daily,22967,,0,80,False,,2103
Robert Logan,Will Shortz,Normal,2025-08-02,Saturday,6,Daily,23003,,0,0,False,,
Jeremy Newton,Will Shortz,Normal,2025-08-03,Sunday,0,Daily,22970,Heavenly Voices,0,0,False,,
Patti Varol,Will Shortz,Normal,2025-08-04,Monday,1,Daily,23002,,0,100,True,,988
Gary Larson and Amy Ensz,Will Shortz,Normal,2025-08-05,Tuesday,2,Daily,23023,,0,100,True,Gold,852
Hanh Huynh,Will Shortz,Normal,2025-08-06,Wednesday,3,Daily,23024,,0,100,True,Gold,1055
Ben Zimmer,Will Shortz,Normal,2025-08-07,Thursday,4,Daily,23000,,0,46,False,,1448
Rafael Musa and Matthew Stock,Will Shortz,Normal,2025-08-08,Friday,5,Daily,23015,,0,0,False,,
Aidan Deshong and Akshay Seetharam,Will Shortz,Normal,2025-08-09,Saturday,6,Daily,23013,,0,0,False,,
Adam Wagner and Chandi Deitmer,Will Shortz,Normal,2025-08-10,Sunday,0,Daily,23006,Passing Glances,0,0,False,,
Rebecca Goldstein,Will Shortz,Normal,2025-08-11,Monday,1,Daily,23025,,0,100,True,Gold,816
Erik Agard,Will Shortz,Normal,2025-08-12,Tuesday,2,Daily,23036,,0,100,True,Gold,896
Jared Cappel,Will Shortz,Normal,2025-08-13,Wednesday,3,Daily,23037,,0,100,True,Gold,1263
Gene Louise De Vera,Will Shortz,Normal,2025-08-14,Thursday,4,Daily,23038,,0,100,True,,3416
Dena R. Verkuil,Will Shortz,Normal,2025-08-15,Friday,5,Daily,23039,,0,20,False,,233
Byron Walden,Will Shortz,Normal,2025-08-16,Saturday,6,Daily,23040,,0,0,False,,
Amsay Ezersky,Will Shortz,Normal,2025-08-17,Sunday,0,Daily,23026,Ixnay That!,0,0,False,,
Andrea Carla Michaels and Christina Iverson,Will Shortz,Normal,2025-08-18,Monday,1,Daily,23027,,0,100,True,Gold,722
Eric Rollfing,Will Shortz,Normal,2025-08-19,Tuesday,2,Daily,23022,,0,100,True,Gold,1424
Victor Schmitt,Will Shortz,Normal,2025-08-20,Wednesday,3,Daily,23031,,0,100,True,Gold,1180
Simeon Seigel,Will Shortz,Normal,2025-08-21,Thursday,4,Daily,23033,,0,38,False,,1113
Gia Bosko,Will Shortz,Normal,2025-08-22,Friday,5,Daily,23056,,0,0,False,,
Ryan Judge,Will Shortz,Normal,2025-08-23,Saturday,6,Daily,23057,,0,0,False,,
Michael Lieberman,Will Shortz,Normal,2025-08-24,Sunday,0,Daily,23028,Mixed Company,0,0,False,,
Ryan Mathiason,Will Shortz,Normal,2025-08-25,Monday,1,Daily,23030,,0,100,True,Gold,500
Kevin Curry,Will Shortz,Normal,2025-08-26,Tuesday,2,Daily,23055,,0,100,True,Gold,1219
Zhou Zhang,Will Shortz,Normal,2025-08-27,Wednesday,3,Daily,23032,,0,100,True,Gold,2020
Joel Woodford,Will Shortz,Normal,2025-08-28,Thursday,4,Daily,23059,,0,73,False,,1608
Jesse Cohn,Will Shortz,Normal,2025-08-29,Friday,5,Daily,22850,,0,0,False,,
Maddy Ziegler,Will Shortz,Normal,2025-08-30,Saturday,6,Daily,23060,,0,0,False,,
Danny J. Rooney,Will Shortz,Normal,2025-08-31,Sunday,0,Daily,23034,A Man of Character,0,0,False,,
Lynn Lempel,Will Shortz,Normal,2025-09-01,Monday,1,Daily,23029,,0,100,True,Gold,971
Rena Cohen,Will Shortz,Normal,2025-09-02,Tuesday,2,Daily,23063,,0,100,True,,982
Michael B. Berg,Will Shortz,Normal,2025-09-03,Wednesday,3,Daily,23064,,0,100,True,Gold,1619
Colin Ernst,Will Shortz,Normal,2025-09-04,Thursday,4,Daily,23062,,0,100,True,,1924
Bryan Cheong,Will Shortz,Normal,2025-09-05,Friday,5,Daily,23042,,0,0,False,,
Kunal Nabar,Will Shortz,Normal,2025-09-06,Saturday,6,Daily,23035,,0,0,False,,
Derrick Niederman,Will Shortz,Normal,2025-09-07,Sunday,0,Daily,23065,The Name Is the Game,0,0,False,,
Margaret Seikel,Will Shortz,Normal,2025-09-08,Monday,1,Daily,23084,,0,100,True,Gold,725
Marshal Herrmann,Will Shortz,Normal,2025-09-09,Tuesday,2,Daily,23085,,0,100,True,Gold,1512
Cole Vandenberg and Harit Raghunathan,Will Shortz,Normal,2025-09-10,Wednesday,3,Daily,23086,,0,100,True,,1584
Gia Bosko,Will Shortz,Normal,2025-09-11,Thursday,4,Daily,23087,,0,36,False,,532
Joe Marquez,Will Shortz,Normal,2025-09-12,Friday,5,Daily,23088,,0,0,False,,
Alex Jiang,Will Shortz,Normal,2025-09-13,Saturday,6,Daily,23089,,0,0,False,,
Daniel Grinberg,Will Shortz,Normal,2025-09-14,Sunday,0,Daily,23090,Bird's Eye View,0,0,False,,
Matthew Stock and Michael Lieberman,Will Shortz,Normal,2025-09-15,Monday,1,Daily,23096,,0,100,True,Gold,539
Jonathan Daly,Will Shortz,Normal,2025-09-16,Tuesday,2,Daily,23097,,0,100,True,Gold,645
Jackson Matz,Will Shortz,Normal,2025-09-17,Wednesday,3,Daily,23095,,0,100,True,,2224
Adam Wagner,Will Shortz,Normal,2025-09-18,Thursday,4,Daily,23098,,0,12,False,,258
Erica Hsiung Wojcik,Will Shortz,Normal,2025-09-19,Friday,5,Daily,23099,,0,0,False,,
Katie Hoody,Will Shortz,Normal,2025-09-20,Saturday,6,Daily,23100,,0,0,False,,
Adrianne Baik,Will Shortz,Normal,2025-09-21,Sunday,0,Daily,23101,Gimme a Break!,0,0,False,,
Dena R. Verkuil and Andrea Carla Michaels,Will Shortz,Normal,2025-09-22,Monday,1,Daily,23113,,0,100,True,Gold,717
Jacob Stulberg,Will Shortz,Normal,2025-09-23,Tuesday,2,Daily,23114,,0,0,False,,
Peter A. Collins,Will Shortz,Normal,2025-09-24,Wednesday,3,Daily,23115,,0,0,False,,
Jesse Goldberg,Will Shortz,Normal,2025-09-25,Thursday,4,Daily,23116,,0,0,False,,
Larry Snyder,Will Shortz,Normal,2025-09-26,Friday,5,Daily,23117,,0,0,False,,
Adrian Johnson and Christina Iverson,Will Shortz,Normal,2025-09-27,Saturday,6,Daily,23118,,0,0,False,,
Rich Katz,Will Shortz,Normal,2025-09-28,Sunday,0,Daily,23119,Central Perk,0,0,False,,
Brian Keller,Will Shortz,Normal,2025-09-29,Monday,1,Daily,23122,,0,100,True,,1058
Justin Werfel,Will Shortz,Normal,2025-09-30,Tuesday,2,Daily,23123,,0,100,True,Gold,1027
Neville Fogarty,Will Shortz,Normal,2025-10-01,Wednesday,3,Daily,23121,,0,100,False,,1769
Aidan Deshong,Will Shortz,Normal,2025-10-02,Thursday,4,Daily,23130,,0,0,False,,
Rebecca Goldstein and Rafael Musa,Will Shortz,Normal,2025-10-03,Friday,5,Daily,23129,,0,0,False,,
Ryan McCarty,Will Shortz,Normal,2025-10-04,Saturday,6,Daily,23128,,0,0,False,,
John Kugelman,Will Shortz,Normal,2025-10-05,Sunday,0,Daily,23133,All Too Wise,0,0,False,,
Hannah Binney,Will Shortz,Normal,2025-10-06,Monday,1,Daily,23153,,0,100,True,Gold,851
Corry Cropper,Will Shortz,Normal,2025-10-07,Tuesday,2,Daily,23159,,0,83,False,,1023
Daniel Trujillo Diaz,Will Shortz,Normal,2025-10-08,Wednesday,3,Daily,23146,,0,65,False,,458
Freddie Cheng,Will Shortz,Normal,2025-10-09,Thursday,4,Daily,23158,,0,0,False,,
Colin Adams,Will Shortz,Normal,2025-10-10,Friday,5,Daily,23163,,0,0,False,,
Sam Ezersky,Will Shortz,Normal,2025-10-11,Saturday,6,Daily,23162,,0,0,False,,
Michael Schlossberg,Will Shortz,Normal,2025-10-12,Sunday,0,Daily,23161,Make No Mistake,0,0,False,,
Katherine Xiong,Will Shortz,Normal,2025-10-13,Monday,1,Daily,23164,,0,100,True,Gold,910
Stella Zawistowski,Will Shortz,Normal,2025-10-14,Tuesday,2,Daily,23177,,0,100,True,Gold,1216
Nick Offerman and Christina Iverson,Will Shortz,Normal,2025-10-15,Wednesday,3,Daily,23178,,0,57,False,,1463
Kareem Ayas,Will Shortz,Normal,2025-10-16,Thursday,4,Daily,23179,,0,0,False,,
Karen Steinberg,Will Shortz,Normal,2025-10-17,Friday,5,Daily,23167,,0,0,False,,
Samuel Smalley,Will Shortz,Normal,2025-10-18,Saturday,6,Daily,23165,,0,0,False,,
Daniel Grinberg,Will Shortz,Normal,2025-10-19,Sunday,0,Daily,23182,Same Difference,0,0,False,,
Adam Aaronson,Will Shortz,Normal,2025-10-20,Monday,1,Daily,23200,,0,100,True,Gold,850
Spencer Leach,Will Shortz,Normal,2025-10-21,Tuesday,2,Daily,23168,,0,100,True,Gold,696
Jesse Guzman,Will Shortz,Normal,2025-10-22,Wednesday,3,Daily,23201,,0,67,False,,1116
Aimee Lucido,Will Shortz,Normal,2025-10-23,Thursday,4,Daily,23197,,0,0,False,,
Kelvin Zhou,Will Shortz,Normal,2025-10-24,Friday,5,Daily,23166,,0,0,False,,
Byron Walden,Will Shortz,Normal,2025-10-25,Saturday,6,Daily,23249,,0,0,False,,
